"resource_id"	"resource_name"	"url"	"resource_type"	"description"	"project_id"	"test"
2232	"DistiLD Database"	"http://distild.jensenlab.org/"	"Tool"	"Diseases and traits in linkage disequilibrium blocks"	1	"test"
2233	"RNALocate"	"http://www.rna-society.org/rnalocate/"	"Tool"	"A resource for RNA subcellular localizations"	1	"test"
2234	"WormNet v3"	"http://www.inetbio.org/wormnet"	"Tool"	"A network-assisted hypothesis-generating server for Caenorhabditis elegans"	1	"test"
2235	"UniProt-DAAC"	"http://ftp.ebi.ac.uk/pub/contrib/martin/DAAC/"	"Tool"	"Domain architecture alignment and classification, a new method for automatic functional annotation in UniProtKB"	1	"test"
2236	"VIRAPOPS"	"http://petitjeanmichel.free.fr/itoweb.petitjean.freeware.html"	"Tool"	"A forward simulator dedicated to rapidly evolved viral populations"	1	"test"
2237	"CPPsite 2.0"	"http://crdd.osdd.net/raghava/cppsite/"	"Tool"	"A repository of experimentally validated cell-penetrating peptides"	1	"test"
2238	"Cytoscape Web"	"http://cytoscapeweb.cytoscape.org/"	"Tool"	"An interactive web-based network browser"	1	"test"
2239	"KEGGParser"	"http://www.mathworks.com/matlabcentral/fileexchange/37561"	"Tool"	"Parsing and editing KEGG pathway maps in Matlab"	1	"test"
2240	"MaConDa"	"http://www.maconda.bham.ac.uk"	"Tool"	"A publicly accessible mass spectrometry contaminants database"	1	"test"
2241	"iPPI-DB"	"http://www.ippidb.cdithem.fr"	"Tool"	"An online database of modulators of protein–protein interactions"	1	"test"
2242	"GSDS 2.0"	"http://gsds.cbi.pku.edu.cn"	"Tool"	"An upgraded gene feature visualization server"	1	"test"
2243	"CluePedia Cytoscape plugin"	"http://www.ici.upmc.fr/cluepedia/"	"Tool"	"Pathway insights using integrated experimental and in silico data"	1	"test"
2244	"CellMix"	"http://web.cbio.uct.ac.za/~renaud/CRAN/web/CellMix"	"Tool"	"A comprehensive toolbox for gene expression deconvolution"	1	"test"
2245	"PRINCIPLE"	"http://www.cs.tau.ac.il/~bnet/software/PrincePlugin/"	"Tool"	"A tool for associating genes with diseases via network propagation"	1	"test"
2246	"OmegaPlus"	"http://www.exelixis-lab.org/software.html"	"Tool"	"A scalable tool for rapid detection of selective sweeps in whole-genome datasets"	1	"test"
2247	"PoSSuM v.2.0"	"http://possum.cbrc.jp/PoSSuM/"	"Tool"	"Data update and a new function for investigating ligand analogs and target proteins of small-molecule drugs"	1	"test"
2248	"ccPDB"	"http://crdd.osdd.net/raghava/ccpdb/"	"Tool"	"Compilation and creation of data sets from Protein Data Bank"	1	"test"
2249	"LocNES"	"http://prodata.swmed.edu/LocNES"	"Tool"	"A computational tool for locating classical NESs in CRM1 cargo proteins"	1	"test"
2250	"StatAlign 2.0"	"http://statalign.github.com/statalign/"	"Tool"	"Combining statistical alignment with RNA secondary structure prediction"	1	"test"
2251	"zfishbook"	"http://zfishbook.org"	"Tool"	"Connecting you to a world of zebrafish revertible mutants"	1	"test"
2252	"BEReX"	"http://infos.korea.ac.kr/berex"	"Tool"	"Biomedical Entity-Relationship eXplorer"	1	"test"
2253	"HaploMerger2"	"https://github.com/mapleforest/HaploMerger2/releases/"	"Tool"	"Rebuilding both haploid sub-assemblies from high-heterozygosity diploid genome assembly"	1	"test"
2254	"RegulonDB v8.0"	"http://regulondb.ccg.unam.mx/"	"Tool"	"Omics data sets, evolutionary conservation, regulatory phrases, cross-validated gold standards and more"	1	"test"
2255	"RNASurface"	"http://bioinf.fbb.msu.ru/RNASurface/downloads.html"	"Tool"	"Fast and accurate detection of locally optimal potentially structured RNA segments"	1	"test"
2256	"CauloBrowser"	"http://www.cauloprism.org"	"Tool"	"A systems biology resource for Caulobacter crescentus"	1	"test"
2257	"AAgAtlas 1.0"	"http://biokb.ncpsb.org/aagatlas/"	"Tool"	"A human autoantigen database"	1	"test"
2258	"GWAR"	"http://www.compgen.org/tools/GWAR"	"Tool"	"Robust analysis and meta-analysis of genome-wide association studies"	1	"test"
2259	"The SMAL web server"	"http://haddock6.sfsu.edu/smal/"	"Tool"	"Global multiple network alignment from pairwise alignments"	1	"test"
2260	"3Dmol.js"	"http://3Dmol.csb.pitt.edu"	"Tool"	"Molecular visualization with WebGL"	1	"test"
2261	"SIBER"	"http://bioinformatics.mdanderson.org/main/OOMPA:Overview"	"Tool"	"Systematic identification of bimodally expressed genes using RNAseq data"	1	"test"
2262	"rehh"	"http://r-forge.r-project.org/projects/rehh"	"Tool"	"An R package to detect footprints of selection in genome-wide SNP data from haplotype structure"	1	"test"
2263	"miEAA"	"http://www.ccb.uni-saarland.de/mieaa_tool/"	"Tool"	"MicroRNA enrichment analysis and annotation"	1	"test"
2264	"PAIDB v2.0"	"http://www.paidb.re.kr"	"Tool"	"Exploration and analysis of pathogenicity and resistance islands"	1	"test"
2265	"Bayesian parameter estimation for the Wnt pathway"	"https://sites.google.com/site/kkoutroumpas/software"	"Tool"	"An infinite mixture models approach"	1	"test"
2266	"PrimerProspector"	"http://pprospector.sourceforge.net"	"Tool"	"De novo design and taxonomic analysis of barcoded polymerase chain reaction primers"	1	"test"
2267	"DNAshape"	"http://rohslab.cmb.usc.edu/DNAshape/"	"Tool"	"A method for the high-throughput prediction of DNA structural features on a genomic scale"	1	"test"
2268	"miR-EdiTar"	"http://microrna.osumc.edu/mireditar"	"Tool"	"A database of predicted A-to-I edited miRNA target sites"	1	"test"
2269	"MixMir"	"https://github.com/ldiao/MixMir"	"Tool"	"MicroRNA motif discovery from gene expression data using mixed linear models"	1	"test"
2270	"MitoCarta2.0"	"http://www.broadinstitute.org/pubs/MitoCarta"	"Tool"	"An updated inventory of mammalian mitochondrial proteins"	1	"test"
2271	"MosaicFinder"	"http://sourceforge.net/projects/mosaicfinder"	"Tool"	"Identification of fused gene families in sequence similarity networks"	1	"test"
2272	"Phenopolis"	"https://phenopolis.github.io"	"Tool"	"An open platform for harmonization and analysis of genetic and phenotypic data"	1	"test"
2273	"COGNAC"	"http://mfrlab.org/grafss/cognac"	"Tool"	"A web server for searching and annotating hydrogen-bonded base interactions in RNA three-dimensional structures"	1	"test"
2274	"WALT"	"https://github.com/smithlabcode/walt"	"Tool"	"Fast and accurate read mapping for bisulfite sequencing"	1	"test"
2275	"SDEAP"	"https://github.com/ewyang089/SDEAP/wiki"	"Tool"	"A splice graph based differential transcript expression analysis tool for population data"	1	"test"
2276	"emMAW"	"https://github.com/solonas13/maw"	"Tool"	"Computing minimal absent words in external memory"	1	"test"
2277	"genoPlotR"	"http://genoplotr.r-forge.r-project.org/"	"Tool"	"Comparative gene and genome visualization in R"	1	"test"
2278	"tmle.npvi"	"http://cran.r-project.org/"	"Tool"	"Targeted, integrative search of associations between DNA copy number and gene expression, accounting for DNA methylation"	1	"test"
2279	"PolymiRTS Database 3.0"	"http://compbio.uthsc.edu/miRSNP"	"Tool"	"Linking polymorphisms in microRNAs and their target sites with human diseases and biological pathways"	1	"test"
2280	"annoPeak"	"https://github.com/XingTang2014/annoPeak"	"Tool"	"A web application to annotate and visualize peaks from ChIP-seq/ChIP-exo-seq"	1	"test"
2281	"MetaPlotR"	"https://github.com/olarerin/metaPlotR"	"Tool"	"A Perl/R pipeline for plotting metagenes of nucleotide modifications and other transcriptomic sites"	1	"test"
2282	"PyNAST"	"http://pynast.sourceforge.net"	"Tool"	"A flexible tool for aligning sequences to a template alignment"	1	"test"
2283	"Hobbes"	"http://hobbes.ics.uci.edu"	"Tool"	"Optimized gram-based methods for efficient read alignment"	1	"test"
2284	"PyroHMMsnp"	"http://code.google.com/p/pyrohmmsnp/"	"Tool"	"An SNP caller for Ion Torrent and 454 sequencing data"	1	"test"
2285	"MoMA-LigPath"	"http://moma.laas.fr"	"Tool"	"A web server to simulate protein–ligand unbinding"	1	"test"
2286	"ECMDB 2.0"	"http://www.ecmdb.ca"	"Tool"	"A richer resource for understanding the biochemistry of E. coli"	1	"test"
2287	"BRAT-nova"	"http://compbio.cs.ucr.edu/brat/"	"Tool"	"Fast and accurate mapping of bisulfite-treated reads"	1	"test"
2288	"HoPaCI-DB"	"http://mips.helmholtz-muenchen.de/HoPaCI/"	"Tool"	"Host-Pseudomonas and Coxiella interaction database"	1	"test"
2289	"Largenet2"	"http://biond.github.com/largenet2"	"Tool"	"An object-oriented programming library for simulating large adaptive networks"	1	"test"
2290	"PepPSy"	"http://peppsy.genouest.org"	"Tool"	"A web server to prioritize gene products in experimental and biocuration workflows"	1	"test"
2291	"CottonGen"	"http://www.cottongen.org"	"Tool"	"A genomics, genetics and breeding database for cotton research"	1	"test"
2292	"PRI-CAT"	"http://www.ab.wur.nl/pricat"	"Tool"	"A web-tool for the analysis, storage and visualization of plant ChIP-seq experiments"	1	"test"
2293	"FELLS"	"http://protein.bio.unipd.it/fells/"	"Tool"	"Fast estimator of latent local structure"	1	"test"
2294	"PPfold 3.0"	"http://birc.au.dk/software/ppfold"	"Tool"	"Fast RNA secondary structure prediction using phylogeny and auxiliary data"	1	"test"
2295	"DiseaseConnect"	"http://disease-connect.org"	"Tool"	"A comprehensive web server for mechanism-based disease–disease connections"	1	"test"
2296	"WholeCellKB"	"http://wholecellkb.stanford.edu"	"Tool"	"Model organism databases for comprehensive whole-cell models"	1	"test"
2297	"FSelector"	"https://github.com/need47/fselector"	"Tool"	"A Ruby gem for feature selection"	1	"test"
2298	"ToppMiR"	"http://toppmir.cchmc.org"	"Tool"	"Ranking microRNAs and their mRNA targets based on biological functions and context"	1	"test"
2299	"webSDA"	"http://mcm.h-its.org/webSDA/"	"Tool"	"A web server to simulate macromolecular diffusional association"	1	"test"
2300	"ExpaRNA-P"	"http://www.bioinf.uni-freiburg.de/Software/ExpaRNA-P"	"Tool"	"Simultaneous exact pattern matching and folding of RNAs"	1	"test"
2301	"Cas-analyzer"	"http://www.rgenome.net/cas-analyzer/"	"Tool"	"An online tool for assessing genome editing results using NGS data"	1	"test"
2302	"NetwoRx"	"http://ophid.utoronto.ca/networx"	"Tool"	"Connecting drugs to networks and phenotypes in Saccharomyces cerevisiae"	1	"test"
2303	"Twine"	"http://labs.bio.unc.edu/crews/twine/"	"Tool"	"Display and analysis of cis-regulatory modules"	1	"test"
2304	"Snowball"	"http://cran.r-project.org/web/packages/DESnowball"	"Tool"	"Resampling combined with distance-based regression to discover transcriptional consequences of a driver mutation"	1	"test"
2305	"Retro"	"http://www.ncbi.nlm.nih.gov/CBBresearch/Wilbur/IRET/CLUSTERING_HOMOLOGENE/index.html"	"Tool"	"Concept-based clustering of biomedical topical sets"	1	"test"
2306	"PTMTreeSearch"	"http://net.icgeb.org/ptmtreesearch"	"Tool"	"A novel two-stage tree-search algorithm with pruning rules for the identification of post-translational modification of proteins in MS/MS spectra"	1	"test"
2307	"dictyBase 2013"	"http://dictybase.org"	"Tool"	"Integrating multiple Dictyostelid species"	1	"test"
2308	"LongISLND"	"http://bioinform.github.io/longislnd"	"Tool"	"In silico sequencing of lengthy and noisy datatypes"	1	"test"
2309	"miRmap"	"http://cegg.unige.ch/mirmap"	"Tool"	"Comprehensive prediction of microRNA target repression strength"	1	"test"
2310	"GUIDANCE2"	"http://guidance.tau.ac.il"	"Tool"	"Accurate detection of unreliable alignment regions accounting for the uncertainty of multiple parameters"	1	"test"
2311	"GE-mini"	"http://gemini.cancer-pku.cn/"	"Tool"	"A mobile APP for large-scale gene expression visualization"	1	"test"
2312	"MEMOSys 2.0"	"http://www.icbi.at/memosys"	"Tool"	"An update of the bioinformatics database for genome-scale models and genomic data"	1	"test"
2313	"Light-RCV"	"http://lightrcv.ee.ncku.edu.tw"	"Tool"	"A lightweight read coverage viewer for next generation sequencing data"	1	"test"
2314	"FASTdoop"	"http://www.di.unisa.it/FASTdoop/"	"Tool"	"A versatile and efficient library for the input of FASTA and FASTQ files for MapReduce Hadoop bioinformatics applications"	1	"test"
2315	"DyNet"	"http://apps.cytoscape.org/apps/dynet"	"Tool"	"Visualization and analysis of dynamic molecular interaction networks"	1	"test"
2316	"FunCoup 3.0"	"http://FunCoup.sbc.su.se"	"Tool"	"Database of genome-wide functional coupling networks"	1	"test"
2317	"DNABarcodes"	"http://bioconductor.org/packages/DNABarcodes"	"Tool"	"An R package for the systematic construction of DNA sample tags"	1	"test"
2318	"RNAiFold2T"	"https://github.com/clotelab/RNAiFold"	"Tool"	"Constraint Programming design of thermo-IRES switches"	1	"test"
2319	"iRSpot-EL"	"http://bioinformatics.hitsz.edu.cn/iRSpot-EL/"	"Tool"	"Identify recombination spots with an ensemble learning approach"	1	"test"
2320	"DNorm"	"http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/Demo/DNorm"	"Tool"	"Disease name normalization with pairwise learning to rank"	1	"test"
2321	"MetaCluster 5.0"	"http://i.cs.hku.hk/~alse/MetaCluster/"	"Tool"	"A two-round binning approach for metagenomic data for low-abundance species in a noisy sample"	1	"test"
2322	"deepBlockAlign"	"http://rth.dk/resources/dba/"	"Tool"	"A tool for aligning RNA-seq profiles of read block patterns"	1	"test"
2323	"Gene ORGANizer"	"http://geneorganizer.huji.ac.il"	"Tool"	"Linking genes to the organs they affect"	1	"test"
2324	"SwarmDock"	"http://bmm.cancerresearchuk.org/%7ESwarmDock/"	"Tool"	"A server for flexible protein–protein docking"	1	"test"
2325	"FunFrame"	"http://faculty.www.umb.edu/jennifer.bowen/software/FunFrame.zip"	"Tool"	"Functional gene ecological analysis pipeline"	1	"test"
2326	"DanQ"	"http://github.com/uci-cbcl/DanQ"	"Tool"	"A hybrid convolutional and recurrent deep neural network for quantifying the function of DNA sequences"	1	"test"
2327	"ChroMoS"	"http://epicenter.immunbio.mpg.de/services/chromos"	"Tool"	"An integrated web tool for SNP classification, prioritization and functional interpretation"	1	"test"
2328	"LNCediting"	"http://bioinfo.life.hust.edu.cn/LNCediting/"	"Tool"	"A database for functional effects of RNA editing in lncRNAs"	1	"test"
2329	"ATGC database and ATGC-COGs"	"http://dmk-brain.ecn.uiowa.edu/ATGC/"	"Tool"	"An updated resource for micro- and macro-evolutionary studies of prokaryotic genomes and protein family annotation"	1	"test"
2330	"GtRNAdb 2.0"	"http://gtrnadb.ucsc.edu/"	"Tool"	"An expanded database of transfer RNA genes identified in complete and draft genomes"	1	"test"
2331	"Library of Apicomplexan Metabolic Pathways"	"http://www.llamp.net"	"Tool"	"A manually curated database for metabolic pathways of apicomplexan parasites"	1	"test"
2332	"GLASS"	"http://zhanglab.ccmb.med.umich.edu/GLASS/"	"Tool"	"A comprehensive database for experimentally validated GPCR-ligand associations"	1	"test"
2333	"iBMQ"	"http://bioconductor.org"	"Tool"	"A R/Bioconductor package for integrated Bayesian modeling of eQTL data"	1	"test"
2334	"BCCTBbp"	"http://bioinformatics.breastcancertissuebank.org"	"Tool"	"The Breast Cancer Campaign Tissue Bank bioinformatics portal"	1	"test"
2335	"Improving biocuration of microRNAs in diseases"	"http://odin.ccg.unam.mx/ODIN/bc2015-miRNA/"	"Tool"	"A case study in idiopathic pulmonary fibrosis"	1	"test"
2336	"lrgpr"	"http://lrgpr.r-forge.r-project.org"	"Tool"	"Interactive linear mixed model analysis of genome-wide association studies with composite hypothesis testing and regression diagnostics in R"	1	"test"
2337	"Influenza Research Database"	"https://www.fludb.org"	"Tool"	"An integrated bioinformatics resource for influenza virus research"	1	"test"
2338	"XLinkDB 2.0"	"http://xlinkdb.gs.washington.edu/"	"Tool"	"Integrated, large-scale structural analysis of protein crosslinking data"	1	"test"
2339	"MetaboSignal"	"https://bioconductor.org/packages/MetaboSignal/"	"Tool"	"A network-based approach for topological analysis of metabotype regulation via metabolic and signaling pathways"	1	"test"
2340	"SA-SSR"	"http://github.com/ridgelab/SA-SSR"	"Tool"	"A suffix array-based algorithm for exhaustive and efficient SSR discovery in large genetic sequences"	1	"test"
2341	"Ultranet"	"http://www.broadinstitute.org/ultranet"	"Tool"	"Efficient solver for the sparse inverse covariance selection problem in gene network modeling"	1	"test"
